coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
ACG,2021,,02F7,4,,,WEB*,,INTRO FINAN ACCOUNTNG,"Goslinga,Jill Kristen;",,,,
EDG,6973,,DEPT,VAR,TBA,,,,PROJ LIEU OF THESIS,"De Jong,Ester Johanna;",,,,
EDG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"De Jong,Ester Johanna;",,,,
EDG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"De Jong,Ester Johanna;",,,,
MAE,5347,,DEPT,3,TBA,,,,TEACHING K-8 MATH,"Apraiz,Kristen L;",,,,
MAE,5347,,DEPT,3,TBA,,,,TEACHING K-8 MATH,"Apraiz,Kristen L;",,,,
EDE,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"De Jong,Ester Johanna;",,,,
EDE,6325,,DEPT,3,,,WEB,,TCHR INQRY/ACT RSRCH,"Castaneda,Magdalena;",,,,
EDE,6325,,DEPT,3,,,WEB,,TCHR INQRY/ACT RSRCH,"Castaneda,Magdalena;",,,,
EDE,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"De Jong,Ester Johanna;",,,,
EDF,6616,,DEPT,3,,,WEB,,ED & AMERICAN CULTURE,"Terzian,Sevan G;",,,,
EDF,6616,,DEPT,3,,,WEB,,ED & AMERICAN CULTURE,"Vescio,Vicki Ann;",,,,
EDG,4910,,DEPT,VAR,TBA,,,,EDUC UNDERGRAD RSRCH,"De Jong,Ester Johanna;",,,,
EDG,4930,,DEPT,3,TBA,,,,INFORMAL STEM PRAC I,STAFF;,,,,
EDG,4930,,DEPT,3,TBA,,,,INFORMAL STEM PRAC II,STAFF;,,,,
EDG,4930,,DEPT,3,TBA,,,,EXPERIENTIAL LEARNING,STAFF;,,,,
EDG,5666,,DEPT,3,,,WEB,,KNOW LEARN STEM,"Brown,Julie Catherine;",,,,
EDG,5666,,DEPT,3,,,WEB,,KNOW LEARN STEM,"Brown,Julie Catherine;",,,,
EDG,6047,,DEPT,3,,,WEB,,TEACHER LEADERSHIP,"Castaneda,Magdalena;",,,,
EDG,6047,,DEPT,3,,,WEB,,TEACHER LEADERSHIP,"Castaneda,Magdalena;",,,,
EDG,6207,,DEPT,3,,,WEB,,TRANSFRMG CURRICULUM,STAFF;,,,,
EDG,6207,,DEPT,3,,,WEB,,TRANSFRMG CURRICULUM,STAFF;,,,,
EDG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EDG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EDG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EDG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EDG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EDG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EDG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EDG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EDG,6905,,DEPT,VAR,,,WEB,,INDIVIDUAL WORK,"De Jong,Ester Johanna;",,,,
EDG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"De Jong,Ester Johanna;",,,,
EDG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
EDG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
EDG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
EDG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
EDG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
EDG,6910,,DEPT,VAR,,,WEB,,SUPERVISED RESEARCH,"Castaneda,Magdalena;",,,,
EDG,6910,,DEPT,VAR,,,WEB,,SUPERVISED RESEARCH,"Kumar,Swapna;",,,,
EDG,6931,,DEPT,3,,,WEB,,READING ESOL SEC TEAC,"Chapman,Suzanne;Vetere,Timothy M;",,,,
EDG,6931,,DEPT,3,,,WEB,,READING ESOL SEC TEAC,"Chapman,Suzanne;Vetere,Timothy M;",,,,
EDG,6931,,DEPT,3,,,WEB,,INFORM STEM PRAC 1&2,STAFF;,,,,
EDG,6931,,8B73,3,W,5-7,FAC,0120,MARGINALIZED STUDENTS,"Vescio,Vicki Ann;",,,,
EDG,6931,,DEPT,3,,,WEB,,QUAL RES IN CTTE,STAFF;,,,,
EDG,6931,,DEPT,3,,,WEB,,QUAL RES IN CTTE,STAFF;,,,,
EDG,6953,,DEPT,VAR,,,WEB,,TLSI ONLINE PORT PREP,"Castaneda,Magdalena;",,,,
EDG,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"De Jong,Ester Johanna;",,,,
EDG,6973,,DEPT,VAR,TBA,,,,PROJ LIEU OF THESIS,"De Jong,Ester Johanna;",,,,
EDG,6973,,DEPT,6,TBA,,,,PROJ LIEU OF THESIS,"Fang,Zhihui;Fu,Danling;Kohnen,Angela Marie;",,,,
EDG,7941,,DEPT,VAR,TBA,,,,FIELD EXP CURR & INST,"De Jong,Ester Johanna;",,,,
EDG,7979,,DEPT,VAR,,,WEB,,ADVANCED RESEARCH,"Antonenko,Pavlo;Dawson,Kara Mariehopkins;Israel,Maya;Kim,Dongho;Kumar,Swapna;Lazarevic,Bojan;Ritzhaupt,Albert D;",,,,
EDG,7979,,DEPT,VAR,,,WEB,,ADVANCED RESEARCH,"Adams,Alyson Joyce;Bondy,Elizabeth;Busey,Christopher L;Dana,Nancy L;Murata,Aki;Terzian,Sevan G;Vescio,Vicki Ann;",,,,
EDG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"De Jong,Ester Johanna;",,,,
EDG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"De Jong,Ester Johanna;",,,,
EDG,7980,,DEPT,VAR,,,WEB,,DOCTORAL RESEARCH,"Antonenko,Pavlo;Dawson,Kara Mariehopkins;Israel,Maya;Kim,Dongho;Kumar,Swapna;Lazarevic,Bojan;Ritzhaupt,Albert D;",,,,
EDG,7980,,DEPT,VAR,,,WEB,,DOCTORAL RESEARCH,"Adams,Alyson Joyce;Bondy,Elizabeth;Busey,Christopher L;Dana,Nancy L;Murata,Aki;Terzian,Sevan G;Vescio,Vicki Ann;",,,,
EME,2040,,714D,3,,,WEB,,INTRO EDUC TECHNOLOGY,"Li,Jingwei;",,,,
EME,2040,,74F5,3,,,WEB,,INTRO EDUC TECHNOLOGY,"Li,Jingwei;",,,,
EME,5207,,743E,3,,,WEB,,DES TECH RICH CURRIC,STAFF;,,,,
EME,5207,,DEPT,3,,,WEB,,DES TECH RICH CURRIC,STAFF;,,,,
EME,5404,,DEPT,3,,,WEB,,INSTRUCT COMPUTING 2,"Risner,Mary E;",,,,
EME,5404,,DEPT,3,,,WEB,,INSTRUCT COMPUTING 2,"Risner,Mary E;",,,,
EME,6066,,DEPT,3,,,WEB,,ISSUES IN ED TECH RES,"Antonenko,Pavlo;",,,,
EME,6066,,DEPT,3,,,WEB,,ISSUES IN ED TECH RES,"Antonenko,Pavlo;",,,,
EME,6235,,DEPT,3,,,WEB,,MANAGING ED PROJECTS,STAFF;,,,,
EME,6235,,DEPT,3,,,WEB,,MANAGING ED PROJECTS,STAFF;,,,,
EME,6945,,DEPT,VAR,,,WEB,,PRACT IN EDUC MEDIA,"Dawson,Kara Mariehopkins;",,,,
EME,7938,,DEPT,3,,,WEB,,SEMINAR IN EDUC MEDIA,"Kumar,Swapna;",,,,
ESE,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
LAE,6869,,DEPT,3,,,WEB,,TCH DIGITAL STORYTEL,STAFF;,,,,
LAE,6869,,DEPT,3,,,WEB,,TCH DIGITAL STORYTEL,STAFF;,,,,
RED,5337,,DEPT,3,,,WEB,,READ SECONDARY SCHOOL,STAFF;,,,,
RED,5337,,DEPT,3,,,WEB,,READ SECONDARY SCHOOL,STAFF;,,,,
TSL,3323,,8E34,3,,,WEB,,ESOL & RDG TEACHERS,STAFF;,,,,
TSL,6700,,DEPT,3,,,WEB,,ISSUES IN ESOL,STAFF;,,,,
TSL,6700,,DEPT,3,,,WEB,,ISSUES IN ESOL,STAFF;,,,,
EEL,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL PROBLEMS,STAFF;,,,,
EEL,4948,,DEPT,1,TBA,,,,PRACTICAL WORK,STAFF;,,,,
EEL,4949,,DEPT,1,TBA,,,,CO-OP WORK EXPERIENCE,STAFF;,,,,
EEL,5905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EEL,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EEL,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
EEL,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
EEL,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,STAFF;,,,,
EGN,5949,,DEPT,VAR,TBA,,,,PRAC/INTERN/COOP WORK,STAFF;,,,,
EGN,6913,,DEPT,VAR,TBA,,,,ENGINEERING GRAD RSCH,STAFF;,,,,
EEL,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL PROBLEMS,STAFF;,,,,
EEL,4948,,DEPT,1,TBA,,,,PRACTICAL WORK,STAFF;,,,,
EEL,4949,,DEPT,1,TBA,,,,CO-OP WORK EXPERIENCE,STAFF;,,,,
EEL,5905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EEL,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EEL,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
EEL,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
EEL,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EGN,5949,,DEPT,VAR,TBA,,,,PRAC/INTERN/COOP WORK,STAFF;,,,,
EEE,3308C,,72A6,4,M W F,4,LAR,0239,ELECTRONIC CIRCUITS 1,"Fox,Robert M;",M,E1E2,NEB,0211
EEE,3308C,,72A9,4,M W F,4,LAR,0239,ELECTRONIC CIRCUITS 1,"Fox,Robert M;",R,E1E2,NEB,0211
EEE,3308C,,72BA,4,M W F,4,LAR,0239,ELECTRONIC CIRCUITS 1,"Fox,Robert M;",T,6-7,NEB,0211
EEE,3308C,,72B1,4,M W F,4,LAR,0239,ELECTRONIC CIRCUITS 1,"Fox,Robert M;",W,6-7,NEB,0211
EEL,3111C,,7129,4,M W F,5,NEB,0101,CIRCUITS 1,"Rambo,Keith Jeffrey;",,,,
EEL,3135,,7A53,4,T R,3-4,NEB,0101,INTRO SIGNALS/SYSTEMS,"Wong,Tan Foon;",,,,
EEL,3701C,,71HB,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",F,3-4,NEB,0248
EEL,3701C,,71HC,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",F,7-E1,NEB,0248
EEL,3701C,,72H1,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",F,1-2,NEB,0248
EEL,3701C,,72H4,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",T,1-2,NEB,0248
EEL,3701C,,7259,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",R,1-2,NEB,0248
EEL,3701C,,7287,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",M,E1E2,NEB,0248
EEL,3701C,,73GB,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",F,5-6,NEB,0248
EEL,3701C,,74C8,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",M,4-5,NEB,0248
EEL,3701C,,74C9,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",W,4-5,NEB,0248
EEL,3701C,,7675,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",T,E1E2,NEB,0248
EEL,3701C,,7677,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",R,E1E2,NEB,0248
EEL,3701C,,7679,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",W,6-7,NEB,0248
EEL,3701C,,77DF,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",M,6-7,NEB,0248
EEL,3701C,,777D,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",T,3-4,NEB,0248
EEL,3701C,,777E,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",R,3-4,NEB,0248
EEL,3701C,,9118,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",M,2-3,NEB,0248
EEL,3701C,,9122,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",W,2-3,NEB,0248
EEL,3701C,,9472,4,T R,5-6,PUGH,170,DIGIT LOGIC/COMPU SYS,"Schwartz,Eric M;",W,E1E2,NEB,0248
EEL,3744C,,7F31,4,T R,2-3,LIT,0109,MICROPROCESSOR APPLIC,"Schwartz,Eric M;",T,7-E1,NEB,0281
EEL,3744C,,7F32,4,T R,2-3,LIT,0109,MICROPROCESSOR APPLIC,"Schwartz,Eric M;",R,7-E1,NEB,0281
EEL,3744C,,7F33,4,T R,2-3,LIT,0109,MICROPROCESSOR APPLIC,"Schwartz,Eric M;",W,4-5,NEB,0281
EEL,3744C,,7F34,4,T R,2-3,LIT,0109,MICROPROCESSOR APPLIC,"Schwartz,Eric M;",W,7-E1,NEB,0281
EEL,3744C,,72H7,4,T R,2-3,LIT,0109,MICROPROCESSOR APPLIC,"Schwartz,Eric M;",T,5-6,NEB,0281
EEL,3744C,,72H9,4,T R,2-3,LIT,0109,MICROPROCESSOR APPLIC,"Schwartz,Eric M;",W,2-3,NEB,0281
EEL,3744C,,75C8,4,T R,2-3,LIT,0109,MICROPROCESSOR APPLIC,"Schwartz,Eric M;",M,2-3,NEB,0281
EEL,3744C,,75C9,4,T R,2-3,LIT,0109,MICROPROCESSOR APPLIC,"Schwartz,Eric M;",M,7-E1,NEB,0281
EEL,3744C,,8B04,4,T R,2-3,LIT,0109,MICROPROCESSOR APPLIC,"Schwartz,Eric M;",R,5-6,NEB,0281
EEL,3744C,,8B05,4,T R,2-3,LIT,0109,MICROPROCESSOR APPLIC,"Schwartz,Eric M;",M,5-6,NEB,0281
EEL,3923C,,75G4,3,TBA,,,,ELEC ENGR DESIGN 1,"Cheney,David James;Stapleton,Michael V;",,,,
EEL,4598,,7B38,3,T,4,NEB,0201,COMPUTER COMMUNICA,"Mcnair,Janise Y;",,,WEB*,
EEL,4610,,7B27,3,M W F,6,NEB,0102,STATE VAR METHODS,"Hammer,Jacob;",,,WEB*,
EEL,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL PROBLEMS,STAFF;,,,,
EEL,4948,,DEPT,1,TBA,,,,PRACTICAL WORK,STAFF;,,,,
EEL,4949,,DEPT,1,TBA,,,,CO-OP WORK EXPERIENCE,STAFF;,,,,
EEL,5182,,7A52,3,M W F,6,NEB,0102,STATE VAR METHODS,"Hammer,Jacob;",,,WEB*,
EEL,5182,,DEPT,3,,,WEB,,STATE VAR METHODS,"Hammer,Jacob;",,,,
EEL,5182,,DEPT,3,,,WEB,,STATE VAR METHODS,"Hammer,Jacob;",,,,
EEL,5718,,7B42,3,T,4,NEB,0201,COMPUTER COMMUNICA,"Mcnair,Janise Y;",,,WEB*,
EEL,5718,,DEPT,3,,,WEB,,COMPUTER COMMUNICA,"Mcnair,Janise Y;",,,,
EEL,5718,,DEPT,3,,,WEB,,COMPUTER COMMUNICA,"Mcnair,Janise Y;",,,,
EEL,5905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EEL,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
EEL,6940,,DEPT,2,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
EEL,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
EEL,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
EEL,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,STAFF;,,,,
EGN,5949,,DEPT,VAR,TBA,,,,PRAC/INTERN/COOP WORK,STAFF;,,,,
EGN,6913,,DEPT,VAR,TBA,,,,ENGINEERING GRAD RSCH,STAFF;,,,,
EEL,3003,,0168,3,,,WEB,,ELEMENTS ELECT ENGR,STAFF;,,,,
EGN,2020C,,4B20,2,T R,2-3,NSC,0225,ENG DESIGN & SOCIETY,STAFF;,,,,
EGN,2020C,,41EF,2,T R,5-6,NSC,0225,ENG DESIGN & SOCIETY,STAFF;,,,,
EGN,2020C,,41EH,2,W F,2-3,NSC,0225,ENG DESIGN & SOCIETY,STAFF;,,,,
EGS,1006,,4C49,1,T R,6-7,FLI,0115,INTRO TO ENGINEERING,"Parker,Joel L;",,,,
EGS,1006,,4C55,1,T R,6-7,MAT,0251,INTRO TO ENGINEERING,"Parker,Joel L;",,,,
EGS,1006,,4C64,1,T R,6-7,MCCB,3124,INTRO TO ENGINEERING,"Parker,Joel L;",,,,
EGS,1006,,4C69,1,T R,6-7,BLK,0315,INTRO TO ENGINEERING,"Parker,Joel L;",,,,
EGS,1006,,4D02,1,T R,6-7,WEIM,2050,INTRO TO ENGINEERING,"Parker,Joel L;",,,,
EGS,1006,,4D28,1,T R,6-7,FLI,0113,INTRO TO ENGINEERING,"Parker,Joel L;",,,,
EGS,1006,,4D33,1,T R,6-7,MAT,0151,INTRO TO ENGINEERING,"Parker,Joel L;",,,,
EGS,1006,,4E31,1,T R,6-7,MAEB,0229,INTRO TO ENGINEERING,"Parker,Joel L;",,,,
EGS,1006,,4148,1,T R,6-7,BEN,0328,INTRO TO ENGINEERING,"Parker,Joel L;",,,,
EGS,1006,,42DB,1,T R,6-7,MAEB,0234,INTRO TO ENGINEERING,"Parker,Joel L;",,,,
CGS,2531,,756A,3,,,WEB,,PROB SOLV COMPU SOFTW,"Mendoza Garcia,John Alexander;",,,,
COP,2271,,DEPT,2,T,2-3,CSE,E119,COM PRG ENG MATLAB,STAFF;,,,WEB*,
COP,2271,,DEPT,2,W,3-4,NEB,0101,COM PRG ENG MATLAB,STAFF;,,,WEB*,
COP,2271,,8809,2,R,2-3,CSE,E119,COM PRG ENG MATLAB,"Aggarwal,Ashish;",,,WEB*,
COP,2271L,,DEPT,1,T,5-6,NEB,0101,COM PRG ENG MATLAB,STAFF;,,,,
COP,2271L,,7A61,1,F,3-4,NEB,0101,COM PRG ENG MATLAB,"Aggarwal,Ashish;",,,,
COP,2271L,,8811,1,R,5-6,NEB,0101,COM PRG ENG MATLAB,"Aggarwal,Ashish;",,,,
EGM,3400,,7D39,2,T R,3,NEB,0201,ELEMENTS OF DYNAMICS,"Jackson,Philip B;",,,WEB*,
EGM,3400,,72A1,2,,,WEB*,,ELEMENTS OF DYNAMICS,"Jackson,Philip B;",,,,
EGN,4641,,75EH,3,T,2-4,NEB,0102,ENG ENTREPRENEURSHIP,"Tinker,Lawrence A;",,,WEB*,
EGN,4641,,DEPT,3,TBA,,,,ENG ENTREPRENEURSHIP,"Sander,Erik J;",,,,
EGN,4641,,8F73,3,W,2-4,NPB,1002,ENG ENTREPRENEURSHIP,STAFF;,,,,
EGN,4643,,7B97,3,R,3-5,NEB,0102,ENG INNOVATION,"White,Melissa M;",,,WEB*,
EGN,4643,,8F74,3,W,5-7,NPB,1002,ENG INNOVATION,STAFF;,,,,
EGN,4949,,DEPT,3,TBA,,,,ENG INTERNSHIP/CO-OP,STAFF;,,,,
EGN,6640,,7B73,3,T,2-4,NEB,0102,ENTREPRENEURSHP ENGRS,"Tinker,Lawrence A;",,,WEB*,
EGN,6640,,DEPT,3,,,WEB,,ENTREPRENEURSHP ENGRS,STAFF;,,,,
EGN,6640,,DEPT,3,,,WEB,,ENTREPRENEURSHP ENGRS,"Tinker,Lawrence A;",,,,
EGN,6642,,7C00,3,R,3-5,NEB,0102,ENG INNOVATION,"White,Melissa M;",,,WEB*,
EGN,6642,,DEPT,3,,,WEB,,ENG INNOVATION,"White,Melissa M;",,,,
EGN,6642,,DEPT,3,,,WEB,,ENG INNOVATION,"White,Melissa M;",,,,
EGS,4034,,7C32,1,W,1,NEB,0101,ENGR ETHICS AND PROF.,"Spiguel,Claudio;",,,,
EGS,4034,,75EG,1,W,2,NEB,0101,ENGR ETHICS AND PROF.,"Spiguel,Claudio;",,,,
EGS,4038,,7A55,3,T,2-3,MAEB,0211,ENG LEADERSHIP,"Mcelroy,William J;",R,2,MAEB,0211
EGS,6039,,7A37,3,T,2-3,MAEB,0211,ENG LEADERSHIP,"Mcelroy,William J;",R,2,MAEB,0211
EGS,6039,,DEPT,3,,,WEB,,ENG LEADERSHIP,"Mcelroy,William J;",,,,
EGS,6039,,DEPT,3,,,WEB,,ENG LEADERSHIP,"Mcelroy,William J;",,,,
EML,3007,,7C26,3,M W F,3,NEB,0201,EL THERMO HEAT TRANSF,"Jackson,Philip B;",,,WEB*,
EML,3007,,7199,3,,,WEB*,,EL THERMO HEAT TRANSF,"Jackson,Philip B;",,,,
AML,3041,,04GA,3,MTWRF,2,TUR,2336,AMERICAN LIT 2,"Acheson,Charles P;",,,,
CRW,6906,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Schorb,Jodi Rene;",,,,
ENC,2210,,0248,3,MTWRF,2,MAT,0004,TECHNICAL WRITING,"Bandopadhyay,Amrita;",,,,
ENC,2210,,0249,3,MTWRF,3,RNK,0230,TECHNICAL WRITING,"Hannaford,Heather E;",,,,
ENC,2210,,025A,3,MTWRF,4,MAT,0003,TECHNICAL WRITING,"Karnap,Claire B;",,,,
ENC,2210,,025B,3,MTWRF,5,AND,0019,TECHNICAL WRITING,"Donnelly,Maxine M;",,,,
ENC,2210,,025C,3,MTWRF,6,MAT,0004,TECHNICAL WRITING,"Milligan,Caleb A;",,,,
ENC,3310,,0234,3,MTWRF,3,TUR,2336,ADVANCED EXPOSITION,"Butts,Shannon M;",,,,
ENG,1131,,01G9,4,MTWRF,4,TUR,2346,WRITING THRU MEDIA,"Murray,Mitchell Ryan;",M W,6-7,TUR,2346
ENG,2300,,02E2,4,MTWRF,2,TUR,2322,FILM ANALYSIS,"Martin,Kelly G;",M W,6-7,ROL,0115
ENG,4905,,DEPT,VAR,TBA,,,,INDEPENDENT STUDY,"Cech,John O;",,,,
ENG,4911,,DEPT,VAR,TBA,,,,UG RES ENGLISH,"Cech,John O;",,,,
ENG,4940,,DEPT,VAR,TBA,,,,INTERNSHIP,"Cech,John O;",,,,
ENG,4970,,DEPT,3,TBA,,,,HONORS THESIS PROJECT,"Cech,John O;",,,,
ENG,6906,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Schorb,Jodi Rene;",,,,
ENG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Schorb,Jodi Rene;",,,,
ENG,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Schorb,Jodi Rene;",,,,
ENG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Schorb,Jodi Rene;",,,,
ENG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Schorb,Jodi Rene;",,,,
ENL,3132,,04G6,3,MTWRF,5,TUR,2336,ENGLISH NOVEL 20 CEN,"Hernandez,Rafael I;",,,,
LIT,3003,,0174,3,MTWRF,6,TUR,2336,FORMS OF NARRATIVE,"Burke,Chesya;",,,,
LIT,4930,,023D,3,MTWRF,4,TUR,2336,SPECIAL TOPICS,"Hunziker,Alyssa A;",,,,
AML,2070,,4081,3,MTWRF,3,TUR,2342,SURVEY OF AM LIT,"Schnieber,Jacqueline;",,,,
AML,4242,,4C90,3,MTWRF,2,MAT,0002,STUDIES 20TH C AM LIT,"Basu,Srimayee;",,,,
CRW,1101,,4229,3,MTWRF,4,MAT,0002,BEGIN FICTION WRITING,"Schirmer,Timothy K;",,,,
CRW,1301,,4230,3,MTWRF,3,PUGH,120,BEGIN POETRY WRITING,"De Burca,Stiofan Liam;",,,,
CRW,6906,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Schorb,Jodi Rene;",,,,
ENC,2210,,4F11,3,MTWRF,2,MAT,0005,TECHNICAL WRITING,"Kuheylan,Burcu;",,,,
ENC,2210,,4G55,3,MTWRF,3,RNK,0215,TECHNICAL WRITING,"Siriwardena,Deepthi;",,,,
ENC,2210,,4798,3,MTWRF,4,MAT,0006,TECHNICAL WRITING,"Fowler,Megan J;",,,,
ENC,2210,,5147,3,MTWRF,5,AND,0021,TECHNICAL WRITING,"Shaw,Zachary R;",,,,
ENC,3250,,4C92,3,MTWRF,3,TUR,2336,PROFESSIONL COMMUNICA,"O'Donnell,Bernard J,Jr;",,,,
ENG,2300,,4F09,4,MTWRF,3,TUR,2322,FILM ANALYSIS,"Rajan,Romy;",M W,6-7,ROL,0115
ENG,4130,,4C93,4,MTWRF,4,TUR,2322,RACE & ETHNIC IN FILM,"Oguntolu,Olubunmi Mosunmola;",T R,6-7,ROL,0115
ENG,4905,,DEPT,VAR,TBA,,,,INDEPENDENT STUDY,"Cech,John O;",,,,
ENG,4911,,DEPT,VAR,TBA,,,,UG RES ENGLISH,"Cech,John O;",,,,
ENG,4940,,DEPT,VAR,TBA,,,,INTERNSHIP,"Cech,John O;",,,,
ENG,4970,,DEPT,3,TBA,,,,HONORS THESIS PROJECT,"Cech,John O;",,,,
ENG,6906,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Schorb,Jodi Rene;",,,,
ENG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Schorb,Jodi Rene;",,,,
ENG,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Schorb,Jodi Rene;",,,,
ENG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Schorb,Jodi Rene;",,,,
ENG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Schorb,Jodi Rene;",,,,
ENL,3350,,4D29,3,MTWRF,5,PUGH,120,AGE OF JOHNSON,"Leelathawornchai,Satit;",,,,
LIT,2000,,4D34,3,MTWRF,2,TUR,2336,INTRO TO LITERATURE,"Wing,Vincent;",,,,
LIT,4188,,4H96,3,MTWRF,6,PUGH,120,WORLD ENGLISH LAN LIT,"Willis,Kedon Kevin;",,,,
CRW,6906,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Schorb,Jodi Rene;",,,,
ENG,4905,,DEPT,VAR,TBA,,,,INDEPENDENT STUDY,"Cech,John O;",,,,
ENG,4911,,DEPT,VAR,TBA,,,,UG RES ENGLISH,"Cech,John O;",,,,
